timestamp,l_shoulder,r_shoulder,l_elbow,r_elbow,chest
1747092276.5926473,"783.45,428.71,576.90,24.09,128.48,-33.05,-19.05,4.65,48.15,0.35,0.46,0.08,0.81","853.76,-430.18,558.11,-17.93,158.23,19.21,-57.60,-40.35,18.60,0.81,-0.35,-0.36,-0.31","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","798.34,-246.83,911.62,12.99,146.83,-83.29,-16.20,-25.80,-10.65,0.93,-0.11,-0.20,-0.30","-76.42,876.47,-422.36,0.67,2.26,-0.61,7.35,-5.55,-17.55,0.21,0.23,0.80,0.51"
1747092276.642666,"652.10,475.59,634.28,28.96,118.90,-34.39,-13.50,5.85,47.10,0.36,0.40,0.13,0.83","691.89,-489.99,677.98,-17.01,154.39,26.77,-56.70,-39.15,24.75,0.84,-0.34,-0.27,-0.34","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","582.76,-257.32,960.69,6.89,144.63,-63.05,-13.95,-23.55,-4.80,0.93,-0.07,-0.12,-0.35","-82.76,884.52,-397.22,-0.92,-0.18,-0.49,6.15,-6.30,-18.30,0.21,0.23,0.80,0.51"
1747092276.693815,"559.08,522.46,685.30,17.01,112.56,-38.29,-9.30,6.45,47.55,0.36,0.34,0.17,0.85","557.13,-553.22,754.15,19.45,144.27,11.95,-54.45,-41.55,26.25,0.86,-0.31,-0.19,-0.36","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","368.90,-313.48,1071.53,43.72,134.51,-40.61,-12.75,-23.25,-2.25,0.93,-0.07,-0.12,-0.35","-131.59,868.65,-400.15,-4.33,0.85,-0.67,5.70,-5.55,-19.05,0.21,0.23,0.80,0.51"
1747092276.7442796,"406.98,527.83,679.69,-8.05,101.10,-33.35,-3.75,6.15,47.10,0.36,0.28,0.21,0.86","449.95,-431.88,819.34,59.76,119.51,-3.11,-54.75,-40.35,34.80,0.88,-0.26,-0.14,-0.37","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","234.13,-145.75,864.01,46.22,123.23,-31.71,-8.70,-19.80,0.90,0.92,-0.02,-0.05,-0.39","-70.07,884.52,-401.61,-3.66,0.24,-2.07,5.55,-6.90,-18.00,0.21,0.23,0.80,0.51"
1747092276.795168,"349.37,484.86,746.34,-1.95,89.69,-31.83,-2.70,5.40,43.35,0.36,0.28,0.21,0.86","375.98,-329.83,893.55,51.40,105.37,-4.21,-52.80,-40.95,39.15,0.88,-0.26,-0.14,-0.37","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","97.17,-99.85,765.38,26.34,119.02,-32.87,-4.35,-16.65,4.65,0.92,0.04,0.01,-0.40","-117.92,896.00,-368.41,-6.83,4.15,-1.77,6.30,-3.75,-18.00,0.21,0.23,0.80,0.51"
1747092276.8458846,"204.59,594.48,756.35,-3.29,77.44,-28.23,3.60,4.50,44.25,0.37,0.23,0.23,0.87","211.91,-330.32,898.19,-6.10,97.99,10.00,-52.05,-37.95,43.05,0.90,-0.20,-0.09,-0.39","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-87.89,-62.26,697.02,11.83,98.29,-36.28,-2.70,-16.50,6.90,0.90,0.08,0.07,-0.42","-122.56,896.48,-381.10,-3.78,-1.34,1.10,5.70,-6.00,-19.05,0.21,0.23,0.80,0.51"
1747092276.8965068,"204.59,594.48,756.35,-3.29,77.44,-28.23,3.60,4.50,44.25,0.37,0.23,0.23,0.87","211.91,-330.32,898.19,-6.10,97.99,10.00,-52.05,-37.95,43.05,0.90,-0.20,-0.09,-0.39","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-87.89,-62.26,697.02,11.83,98.29,-36.28,-2.70,-16.50,6.90,0.90,0.08,0.07,-0.42","-122.56,896.48,-381.10,-3.78,-1.34,1.10,5.70,-6.00,-19.05,0.21,0.23,0.80,0.51"
1747092276.9468305,"131.35,489.01,742.19,-17.50,64.88,-24.02,5.85,3.90,40.50,0.37,0.18,0.25,0.88","146.73,-411.87,903.08,5.92,79.63,20.55,-49.80,-38.25,45.30,0.90,-0.18,-0.04,-0.39","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-124.02,-56.15,635.01,29.45,71.22,-32.68,1.35,-16.50,6.90,0.89,0.11,0.11,-0.43","-76.17,904.05,-359.86,-1.34,-2.07,2.93,6.60,-4.80,-18.60,0.21,0.23,0.80,0.52"
1747092276.9982564,"35.40,457.76,735.84,-1.95,48.05,-8.48,7.50,3.75,38.85,0.37,0.14,0.26,0.88","31.49,-305.42,974.61,-5.37,55.43,11.16,-46.65,-37.80,49.50,0.91,-0.15,0.00,-0.40","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-299.07,21.48,665.04,33.41,48.72,-18.11,3.30,-14.10,8.85,0.87,0.14,0.14,-0.45","-73.49,903.81,-398.93,-2.68,-3.11,-0.12,6.90,-6.00,-15.60,0.21,0.23,0.80,0.52"
1747092277.049045,"27.10,499.51,767.58,-2.26,37.07,-9.33,9.60,1.95,37.35,0.37,0.11,0.28,0.88","-17.09,-362.06,969.97,18.90,35.55,6.28,-45.60,-39.30,49.80,0.91,-0.14,0.03,-0.39","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-351.07,96.68,731.45,11.71,43.54,-16.65,2.55,-13.05,8.55,0.86,0.17,0.16,-0.46","-124.27,890.87,-363.04,-4.21,-0.98,0.06,6.60,-4.35,-17.85,0.21,0.23,0.80,0.52"
1747092277.0998135,"-46.39,536.38,768.80,-15.55,23.66,-2.07,10.80,2.55,37.80,0.37,0.09,0.28,0.88","-52.98,-294.19,1010.25,11.89,40.00,4.15,-45.15,-39.00,49.80,0.91,-0.14,0.03,-0.39","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-466.31,-74.46,739.26,17.50,38.90,-17.62,6.30,-11.40,7.65,0.86,0.17,0.16,-0.46","-96.44,892.82,-352.54,-2.19,1.89,-3.29,5.55,-3.45,-17.40,0.21,0.23,0.80,0.52"
1747092277.1508143,"-60.06,428.47,762.94,-13.41,20.30,-5.18,10.65,1.95,35.85,0.37,0.09,0.28,0.88","-42.97,-351.32,980.71,10.06,27.62,7.07,-43.50,-38.40,51.15,0.91,-0.12,0.05,-0.40","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-401.61,6.59,596.44,15.79,27.74,-11.46,7.50,-12.60,9.15,0.85,0.18,0.18,-0.46","-79.35,908.94,-364.50,-3.23,-0.92,-2.07,6.30,-4.65,-18.45,0.21,0.23,0.80,0.52"
1747092277.2043748,"-68.85,514.89,822.75,11.95,19.57,-2.81,10.05,2.25,34.65,0.37,0.08,0.29,0.88","-91.55,-326.66,982.91,-1.22,20.30,9.82,-43.80,-37.50,52.35,0.91,-0.11,0.06,-0.40","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-478.76,-16.85,733.15,2.56,17.01,-10.06,5.70,-11.55,6.45,0.84,0.19,0.19,-0.46","-85.45,892.82,-354.74,-1.83,2.38,0.43,6.75,-5.40,-18.00,0.21,0.23,0.80,0.52"
1747092277.255698,"-60.55,557.37,840.82,-2.87,9.09,-2.93,12.60,2.25,34.20,0.37,0.07,0.30,0.88","-58.35,-322.51,991.21,-10.61,8.54,10.91,-42.30,-36.75,52.95,0.91,-0.10,0.07,-0.39","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-433.59,35.65,682.37,6.58,1.52,1.83,6.90,-10.65,8.70,0.84,0.19,0.20,-0.47","-90.58,893.07,-342.77,-2.44,-1.83,-0.43,6.15,-4.80,-17.55,0.21,0.23,0.80,0.52"
1747092277.3062518,"-73.24,504.39,825.20,-6.40,1.95,-2.44,11.25,1.80,34.20,0.37,0.06,0.30,0.88","-106.69,-253.17,1019.77,-8.29,1.28,3.66,-42.00,-38.25,52.65,0.91,-0.10,0.07,-0.39","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-552.49,37.84,781.49,-14.94,7.26,3.17,7.65,-10.65,7.95,0.84,0.19,0.20,-0.47","-96.68,899.66,-361.82,-3.23,1.16,-0.18,5.40,-3.60,-19.05,0.21,0.23,0.80,0.52"
1747092277.3569984,"-68.36,527.34,850.10,7.56,4.76,-0.18,11.85,3.75,34.20,0.37,0.06,0.30,0.88","-79.59,-315.19,1036.38,-6.52,0.00,5.61,-42.90,-38.40,50.70,0.91,-0.11,0.07,-0.39","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-489.26,57.86,787.35,11.22,-4.51,13.23,7.35,-13.50,7.95,0.84,0.19,0.20,-0.46","-87.16,896.48,-364.99,-1.40,-0.98,-2.01,5.70,-3.30,-16.35,0.21,0.23,0.79,0.52"
1747092277.408229,"-58.35,520.02,844.24,0.06,1.71,0.18,13.20,3.15,36.60,0.37,0.06,0.30,0.88","-77.64,-312.99,1058.84,-14.39,-2.26,5.49,-40.35,-39.45,50.40,0.91,-0.11,0.07,-0.39","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-521.00,92.04,807.13,-4.27,-0.24,9.39,7.50,-10.80,7.80,0.84,0.19,0.20,-0.46","-95.46,909.67,-351.32,-2.38,-0.49,-2.13,6.15,-3.60,-17.85,0.21,0.23,0.79,0.52"
1747092277.4588594,"-76.42,525.88,851.56,-10.06,-1.83,0.67,11.40,2.40,34.05,0.37,0.06,0.30,0.88","-81.06,-268.07,1020.02,7.93,-10.06,-1.28,-42.75,-39.00,52.95,0.91,-0.11,0.07,-0.39","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-499.02,112.31,783.94,-0.92,-3.78,13.11,7.95,-12.00,9.00,0.85,0.19,0.20,-0.46","-107.42,909.91,-350.83,-2.07,0.24,-1.28,6.90,-4.35,-17.55,0.21,0.23,0.79,0.52"
1747092277.5089567,"-60.06,537.84,863.52,0.79,-2.74,3.05,11.40,0.90,35.10,0.37,0.06,0.29,0.88","-83.01,-349.12,1034.18,-1.28,-12.32,0.43,-42.15,-39.45,51.15,0.91,-0.11,0.07,-0.39","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-494.87,62.99,812.01,-5.55,-10.06,12.01,7.95,-12.45,8.25,0.85,0.19,0.20,-0.45","-87.40,909.42,-349.37,-0.12,-0.18,-2.81,6.90,-5.25,-19.35,0.21,0.23,0.79,0.52"
1747092277.5598981,"-68.36,525.63,859.38,-2.50,-3.60,2.50,13.05,1.50,35.25,0.37,0.06,0.29,0.88","-54.44,-270.51,1015.87,1.65,-16.89,-1.83,-43.05,-38.55,50.55,0.91,-0.12,0.06,-0.38","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-471.19,114.75,745.85,-1.71,-13.29,13.96,8.85,-12.30,9.15,0.85,0.19,0.20,-0.45","-93.51,900.88,-358.40,-0.18,-0.06,-2.50,3.90,-4.65,-17.70,0.21,0.23,0.79,0.52"
1747092277.609956,"-75.93,546.14,848.88,9.51,1.83,-2.32,12.15,2.40,35.85,0.37,0.06,0.29,0.88","-29.79,-322.51,998.78,-15.55,-18.23,2.56,-43.95,-39.45,51.45,0.91,-0.12,0.05,-0.38","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-436.28,93.02,771.00,-2.99,-28.48,3.72,6.75,-13.05,8.10,0.86,0.17,0.18,-0.44","-110.11,905.03,-354.25,0.61,0.85,-1.34,4.80,-5.70,-19.20,0.21,0.23,0.79,0.52"
1747092277.661587,"-52.00,535.40,861.33,16.40,4.82,-6.10,12.30,3.00,36.00,0.37,0.07,0.30,0.88","-9.28,-350.59,988.52,-23.29,-26.71,2.50,-45.30,-39.90,51.15,0.91,-0.14,0.04,-0.38","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-370.12,104.74,674.56,-23.23,-31.59,-5.30,4.50,-14.70,6.90,0.86,0.17,0.18,-0.44","-107.42,898.93,-372.31,1.65,1.46,0.73,6.90,-4.05,-17.55,0.21,0.23,0.79,0.52"
1747092277.7121415,"-61.03,575.68,870.61,19.94,3.29,-5.43,12.15,3.90,36.60,0.37,0.07,0.30,0.88","10.50,-363.77,1028.32,-25.49,-29.39,0.85,-43.80,-39.60,49.80,0.91,-0.14,0.04,-0.38","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-396.24,36.87,770.26,-22.32,-36.40,-6.65,4.95,-14.10,8.55,0.86,0.16,0.17,-0.45","-116.21,893.07,-364.75,0.98,3.66,0.12,4.50,-4.65,-18.75,0.21,0.23,0.79,0.52"
1747092277.7630274,"-31.49,549.56,841.06,5.12,2.32,-6.34,11.25,1.80,34.65,0.37,0.07,0.31,0.87","46.14,-392.82,985.11,-33.90,-38.90,-0.73,-46.35,-39.90,47.85,0.91,-0.16,0.03,-0.38","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-303.22,48.58,785.89,-23.60,-47.13,-3.35,4.35,-14.40,7.50,0.87,0.14,0.15,-0.45","-95.22,897.95,-366.70,-1.28,3.29,1.95,6.30,-4.95,-18.00,0.21,0.23,0.80,0.52"
1747092277.8131967,"-111.33,510.99,794.43,-3.96,-0.67,-1.71,12.75,4.35,34.05,0.37,0.07,0.31,0.87","37.60,-337.89,883.06,-19.09,-45.79,-6.77,-46.65,-41.55,46.20,0.91,-0.18,0.01,-0.37","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-286.87,53.47,790.77,-4.39,-55.55,-0.55,1.50,-14.10,7.50,0.87,0.12,0.13,-0.46","-92.77,900.88,-368.16,-1.04,2.38,1.40,5.70,-6.00,-17.85,0.21,0.23,0.80,0.52"
1747092277.8638878,"10.25,584.47,832.76,0.12,0.85,-7.32,12.15,0.90,34.05,0.37,0.07,0.31,0.87","219.73,-445.07,983.89,-31.95,-49.63,-5.06,-47.70,-41.55,44.55,0.91,-0.18,0.01,-0.37","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-108.40,-12.94,796.63,-22.74,-61.65,2.74,0.30,-15.45,6.90,0.87,0.12,0.13,-0.46","-103.03,868.16,-402.10,-0.06,2.26,2.38,7.05,-4.65,-17.70,0.21,0.23,0.80,0.52"
1747092277.9143138,"-92.77,540.77,782.96,-1.16,-5.18,-1.89,13.05,3.75,35.25,0.37,0.07,0.31,0.87","134.77,-396.24,902.10,-36.40,-48.78,-8.72,-48.60,-41.25,43.65,0.90,-0.21,-0.01,-0.37","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-202.39,7.32,901.37,-19.88,-59.33,2.56,-0.75,-14.85,7.05,0.88,0.09,0.10,-0.46","-75.68,924.32,-363.52,0.30,0.30,0.98,5.40,-5.55,-19.05,0.21,0.23,0.80,0.52"
1747092277.966151,"-0.73,603.27,831.30,6.83,-7.62,-3.90,11.85,1.80,33.45,0.37,0.07,0.31,0.87","280.52,-553.96,991.70,-33.11,-55.37,-8.48,-49.50,-43.05,39.60,0.90,-0.24,-0.03,-0.37","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-83.74,-87.89,884.28,-29.27,-67.74,2.56,-1.80,-16.65,5.40,0.88,0.09,0.10,-0.46","-93.99,883.30,-383.55,0.79,-0.61,2.13,4.65,-6.30,-21.15,0.20,0.23,0.80,0.52"
1747092278.0161521,"-46.63,555.66,839.11,11.04,-9.33,1.83,11.40,1.95,35.85,0.37,0.07,0.31,0.87","316.65,-572.51,1008.54,-29.45,-60.37,-11.22,-50.55,-41.55,40.35,0.90,-0.24,-0.03,-0.37","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-87.40,-93.02,1060.06,-25.49,-62.99,6.04,-3.75,-16.80,5.85,0.88,0.06,0.07,-0.46","-74.71,896.48,-347.41,1.04,2.26,1.65,6.00,-4.65,-18.45,0.20,0.23,0.80,0.52"
1747092278.0662737,"-115.23,562.26,828.37,7.32,-9.76,4.88,12.60,3.75,34.65,0.37,0.07,0.31,0.87","258.06,-435.79,963.87,-20.37,-57.74,-10.85,-49.95,-42.75,40.50,0.90,-0.24,-0.03,-0.37","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-151.12,-52.98,1062.26,-9.76,-69.76,3.42,-4.65,-17.70,4.65,0.88,0.06,0.07,-0.46","-68.36,910.64,-341.80,0.24,1.34,0.85,5.25,-6.90,-19.50,0.20,0.23,0.80,0.52"
1747092278.1171956,"-19.77,588.13,861.57,1.71,-11.46,-1.83,12.30,2.25,36.45,0.37,0.07,0.31,0.87","317.38,-541.26,1004.39,-29.27,-49.33,-4.21,-49.80,-43.65,36.45,0.89,-0.27,-0.06,-0.37","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-100.34,-75.93,1196.53,-6.52,-64.39,8.84,-6.45,-18.15,4.35,0.89,0.03,0.04,-0.46","-91.06,895.26,-374.27,1.28,-1.10,1.46,5.40,-4.35,-19.05,0.20,0.23,0.80,0.52"
1747092278.1679688,"-48.83,570.31,842.77,4.45,-8.96,0.37,11.70,2.40,35.55,0.38,0.08,0.31,0.87","344.48,-522.46,970.95,-15.79,-46.28,-6.40,-51.75,-43.50,36.30,0.89,-0.27,-0.06,-0.37","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-61.77,52.73,1250.98,-4.76,-53.11,5.98,-7.65,-17.55,3.45,0.89,0.03,0.04,-0.46","-64.70,898.93,-381.59,0.85,-1.77,-0.12,6.60,-5.25,-18.60,0.20,0.23,0.80,0.52"
1747092278.2189808,"-10.74,575.93,872.31,3.66,-5.37,-1.52,10.80,3.75,34.65,0.38,0.08,0.31,0.87","439.45,-550.29,1003.17,-13.90,-33.17,-2.93,-50.55,-41.85,34.05,0.88,-0.29,-0.09,-0.37","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-32.72,-13.92,1321.78,-6.40,-38.17,8.35,-9.90,-15.60,2.25,0.89,0.01,0.01,-0.45","-93.51,887.45,-379.39,2.01,-3.78,-0.73,5.70,-4.05,-19.80,0.20,0.23,0.80,0.52"
1747092278.270092,"-40.77,551.51,838.87,-0.85,-1.46,-2.74,11.85,3.30,37.50,0.38,0.09,0.31,0.87","396.48,-551.51,951.66,-12.74,-20.85,-0.12,-53.25,-41.25,33.15,0.88,-0.30,-0.10,-0.36","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-28.32,10.74,1252.69,-2.62,-25.61,4.57,-11.40,-18.15,2.55,0.90,0.00,-0.01,-0.44","-74.22,910.40,-361.82,1.16,-2.74,-1.34,5.25,-3.75,-19.50,0.20,0.23,0.80,0.52"
1747092278.3202116,"-20.02,583.50,855.96,3.60,-2.44,-4.82,11.25,3.00,36.45,0.38,0.09,0.31,0.87","422.85,-572.51,946.53,-6.16,-17.56,2.87,-51.60,-41.10,31.50,0.88,-0.30,-0.10,-0.36","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","10.25,17.58,1233.89,-11.34,-18.72,1.28,-10.65,-17.40,1.80,0.90,0.00,-0.01,-0.44","-102.54,894.77,-378.91,1.28,-3.23,-1.46,6.90,-3.30,-20.10,0.20,0.23,0.80,0.52"
1747092278.370302,"-39.31,538.33,834.47,2.50,0.61,-0.43,10.80,2.25,35.70,0.37,0.09,0.31,0.87","404.30,-544.92,907.72,-3.48,3.54,4.33,-53.85,-42.45,30.75,0.87,-0.31,-0.11,-0.36","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-10.01,-36.38,1155.52,-3.66,4.70,1.95,-12.30,-18.00,0.90,0.90,-0.01,-0.01,-0.43","-94.73,891.60,-368.16,-0.73,-0.12,-2.44,6.15,-6.00,-18.60,0.21,0.23,0.80,0.52"
1747092278.420992,"-25.64,560.79,815.19,-8.66,0.30,0.73,10.95,2.40,35.55,0.37,0.08,0.31,0.87","402.83,-547.12,897.95,3.78,6.40,4.08,-52.05,-43.50,31.80,0.87,-0.31,-0.11,-0.36","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","10.01,-44.43,1081.30,-2.44,10.49,3.29,-10.65,-19.95,1.20,0.90,-0.01,-0.01,-0.43","-92.04,889.65,-384.77,-1.46,-1.04,-1.65,6.60,-5.55,-19.05,0.21,0.23,0.80,0.52"
1747092278.471753,"-33.94,538.33,822.02,0.55,-3.29,2.56,10.80,2.25,36.00,0.36,0.08,0.30,0.88","369.14,-522.46,867.19,-2.13,7.50,6.89,-52.50,-43.50,32.40,0.88,-0.31,-0.11,-0.36","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-7.81,-85.69,968.02,-4.27,8.84,1.77,-7.95,-19.50,1.95,0.91,-0.01,-0.00,-0.42","-87.89,902.59,-369.38,-0.61,-1.83,0.49,6.60,-5.55,-18.30,0.21,0.23,0.80,0.52"
1747092278.5221636,"-28.81,534.67,833.01,3.96,-3.35,4.63,10.80,3.30,36.75,0.36,0.08,0.30,0.88","363.28,-508.79,859.13,-4.21,5.73,6.28,-51.90,-43.05,33.00,0.88,-0.31,-0.11,-0.36","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","3.17,-63.23,955.32,-1.52,7.56,2.87,-9.75,-20.55,1.65,0.91,-0.01,-0.00,-0.42","-96.44,894.77,-370.85,-0.67,-1.77,0.79,6.60,-4.80,-17.85,0.21,0.23,0.80,0.52"
1747092278.572855,"-27.83,586.67,839.60,3.42,-2.87,3.72,9.30,3.00,37.05,0.35,0.08,0.30,0.88","360.60,-515.87,866.21,2.07,0.43,3.11,-52.50,-44.70,32.85,0.88,-0.31,-0.10,-0.36","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-6.84,-67.87,956.54,2.74,1.10,3.60,-8.85,-20.40,1.20,0.91,-0.01,0.01,-0.41","-96.44,904.78,-360.35,0.18,-1.89,2.07,6.30,-5.40,-18.00,0.21,0.23,0.80,0.52"
1747092278.622923,"-11.96,540.28,830.81,3.66,-3.78,3.54,10.65,3.15,35.85,0.35,0.08,0.30,0.88","368.16,-521.48,860.35,0.06,0.55,3.29,-52.05,-43.95,31.80,0.88,-0.31,-0.10,-0.35","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-7.08,-51.02,997.56,2.99,-2.19,2.50,-9.45,-19.50,1.35,0.91,-0.01,0.01,-0.41","-103.76,888.92,-353.27,-0.79,1.28,1.04,7.05,-5.40,-18.00,0.21,0.23,0.80,0.52"
1747092278.6732578,"-19.29,581.54,836.18,0.30,-3.35,6.22,9.90,3.60,36.60,0.34,0.09,0.30,0.88","368.65,-526.37,884.28,-0.49,0.24,1.40,-52.95,-43.35,32.55,0.88,-0.31,-0.10,-0.35","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-5.62,-21.24,1019.53,7.74,-4.02,0.43,-9.30,-19.65,2.55,0.91,-0.01,0.00,-0.41","-84.47,910.64,-357.67,-1.28,0.49,1.71,6.75,-3.45,-19.50,0.21,0.23,0.80,0.52"
1747092278.7242022,"-2.44,571.53,831.05,0.12,-2.68,5.06,9.60,4.65,36.90,0.34,0.09,0.31,0.89","378.42,-529.05,892.82,1.04,-0.67,1.16,-51.60,-44.40,31.95,0.88,-0.31,-0.10,-0.35","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","3.17,-22.70,1010.74,4.94,-3.66,-1.28,-8.25,-19.95,0.75,0.91,-0.01,0.00,-0.41","-102.30,905.52,-376.22,-1.04,-0.24,2.13,7.50,-6.15,-18.45,0.21,0.23,0.80,0.52"
1747092278.7748573,"0.73,566.89,834.72,2.99,-1.65,4.33,10.95,3.90,36.15,0.34,0.09,0.31,0.89","360.11,-518.80,890.38,-0.92,1.83,2.07,-52.35,-44.40,33.00,0.88,-0.31,-0.10,-0.35","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-29.54,-42.24,1036.38,6.71,-3.60,-3.11,-9.60,-20.40,1.50,0.92,-0.00,-0.00,-0.40","-99.61,901.12,-379.15,-1.28,0.92,1.58,6.90,-4.80,-16.80,0.21,0.23,0.80,0.52"
1747092278.8249187,"7.08,592.28,825.20,0.24,-2.13,4.27,8.85,4.65,36.15,0.32,0.09,0.31,0.89","368.65,-530.76,896.24,2.32,4.27,-1.16,-52.65,-42.60,33.75,0.88,-0.30,-0.10,-0.35","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-8.30,-66.89,1046.39,10.67,0.06,0.55,-9.60,-18.45,1.20,0.92,0.00,-0.00,-0.40","-95.95,893.55,-365.97,-1.58,0.67,0.61,4.80,-6.60,-18.45,0.21,0.23,0.80,0.52"
1747092278.8749814,"-1.47,557.62,827.88,0.18,-2.13,6.10,10.05,4.05,36.45,0.32,0.09,0.31,0.89","368.65,-517.09,884.28,6.22,2.44,-2.44,-51.90,-42.60,32.25,0.88,-0.30,-0.10,-0.36","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-2.69,-17.09,1011.23,11.83,0.73,1.77,-8.70,-18.00,0.90,0.92,0.01,-0.01,-0.40","-78.12,904.05,-367.19,-1.83,0.92,0.55,6.00,-4.95,-18.75,0.21,0.23,0.79,0.52"
1747092278.92551,"15.14,590.82,852.29,4.88,-2.38,2.26,10.05,3.00,36.00,0.32,0.09,0.31,0.89","377.44,-520.26,896.48,-4.21,6.16,2.32,-53.25,-42.45,31.35,0.88,-0.30,-0.10,-0.36","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-19.04,-75.44,1029.30,3.17,2.38,-0.37,-9.75,-18.30,2.40,0.92,0.01,-0.01,-0.40","-101.07,897.46,-363.04,-0.43,-1.28,0.67,5.40,-5.25,-18.30,0.21,0.24,0.79,0.52"
